기업,종목코드,기간,기준일,항목,값(원),값구분,출처,항목세트
카카오페이,377300,2026Q1,2026-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260514001050,금융
카카오페이,377300,2026Q1,2026-03-31,분기별 영업활동현금흐름,55676872548,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260514001050,금융
카카오페이,377300,2026Q1,2026-03-31,분기말 지배지분 자본,1931216861601,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260514001050,금융
카카오페이,377300,2026Q1,2026-03-31,분기말 종가,48850,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20260331&likeSrtnCd=377300 (serviceKey 제외),금융
카카오페이,377300,2026Q1,2026-03-31,분기말 상장주식수,135224246,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20260331&likeSrtnCd=377300 (serviceKey 제외),금융
카카오페이,377300,2026Q1,2026-03-31,분기말 시가총액,6605704417100,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20260331&likeSrtnCd=377300 (serviceKey 제외),금융
카카오페이,377300,2026Q2,2026-06-30,분기말 자산총계,6861604422587,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260814003101,금융
카카오페이,377300,2026Q2,2026-06-30,분기말 부채총계,4822732454991,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260814003101,금융
카카오페이,377300,2026Q2,2026-06-30,분기말 총자본(자기자본),2038871967596,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260814003101,금융
카카오페이,377300,2026Q2,2026-06-30,분기별 영업수익,335078749984,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260814003101,금융
카카오페이,377300,2026Q2,2026-06-30,분기별 영업이익,58602959047,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260814003101,금융
카카오페이,377300,2026Q2,2026-06-30,분기별 당기순이익(지배),40038671822,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260814003101,금융
카카오페이,377300,2026Q2,2026-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260814003101,금융
카카오페이,377300,2026Q2,2026-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260814003101,금융
카카오페이,377300,2026Q2,2026-06-30,분기별 영업활동현금흐름,-112266767715,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260814003101 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260514001050,금융
카카오페이,377300,2026Q2,2026-06-30,분기말 지배지분 자본,1972603432024,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260814003101,금융
카카오페이,377300,2026Q2,2026-06-30,분기말 종가,41050,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20260630&likeSrtnCd=377300 (serviceKey 제외),금융
카카오페이,377300,2026Q2,2026-06-30,분기말 상장주식수,135262325,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20260630&likeSrtnCd=377300 (serviceKey 제외),금융
카카오페이,377300,2026Q2,2026-06-30,분기말 시가총액,5552518441250,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20260630&likeSrtnCd=377300 (serviceKey 제외),금융
삼성카드,029780,2010Q1,2010-03-31,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100514003232,금융
삼성카드,029780,2010Q1,2010-03-31,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100514003232,금융
삼성카드,029780,2010Q1,2010-03-31,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100514003232,금융
삼성카드,029780,2010Q1,2010-03-31,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100514003232,금융
삼성카드,029780,2010Q1,2010-03-31,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100514003232,금융
삼성카드,029780,2010Q1,2010-03-31,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100514003232,금융
삼성카드,029780,2010Q1,2010-03-31,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100514003232,금융
삼성카드,029780,2010Q1,2010-03-31,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100514003232,금융
삼성카드,029780,2010Q1,2010-03-31,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100514003232,금융
삼성카드,029780,2010Q1,2010-03-31,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100514003232,금융
삼성카드,029780,2010Q1,2010-03-31,분기말 종가,51300,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 삼성카드 ; 종가 51300 × 상장주식수 122958891 = 시가총액 6307791108300)",금융
삼성카드,029780,2010Q1,2010-03-31,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 삼성카드 ; 종가 51300 × 상장주식수 122958891 = 시가총액 6307791108300)",금융
삼성카드,029780,2010Q1,2010-03-31,분기말 시가총액,6307791108300,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 삼성카드 ; 종가 51300 × 상장주식수 122958891 = 시가총액 6307791108300)",금융
삼성카드,029780,2010Q2,2010-06-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000644,금융
삼성카드,029780,2010Q2,2010-06-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000644,금융
삼성카드,029780,2010Q2,2010-06-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000644,금융
삼성카드,029780,2010Q2,2010-06-30,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000644,금융
삼성카드,029780,2010Q2,2010-06-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000644,금융
삼성카드,029780,2010Q2,2010-06-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000644,금융
삼성카드,029780,2010Q2,2010-06-30,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000644,금융
삼성카드,029780,2010Q2,2010-06-30,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000644,금융
삼성카드,029780,2010Q2,2010-06-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000644,금융
삼성카드,029780,2010Q2,2010-06-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000644,금융
삼성카드,029780,2010Q2,2010-06-30,분기말 종가,49700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 삼성카드 ; 종가 49700 × 상장주식수 122958891 = 시가총액 6111056882700)",금융
삼성카드,029780,2010Q2,2010-06-30,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 삼성카드 ; 종가 49700 × 상장주식수 122958891 = 시가총액 6111056882700)",금융
삼성카드,029780,2010Q2,2010-06-30,분기말 시가총액,6111056882700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 삼성카드 ; 종가 49700 × 상장주식수 122958891 = 시가총액 6111056882700)",금융
삼성카드,029780,2010Q3,2010-09-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001096,금융
삼성카드,029780,2010Q3,2010-09-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001096,금융
삼성카드,029780,2010Q3,2010-09-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001096,금융
삼성카드,029780,2010Q3,2010-09-30,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001096,금융
삼성카드,029780,2010Q3,2010-09-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001096,금융
삼성카드,029780,2010Q3,2010-09-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001096,금융
삼성카드,029780,2010Q3,2010-09-30,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001096,금융
삼성카드,029780,2010Q3,2010-09-30,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001096,금융
삼성카드,029780,2010Q3,2010-09-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001096,금융
삼성카드,029780,2010Q3,2010-09-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001096,금융
삼성카드,029780,2010Q3,2010-09-30,분기말 종가,57400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 삼성카드 ; 종가 57400 × 상장주식수 122958891 = 시가총액 7057840343400)",금융
삼성카드,029780,2010Q3,2010-09-30,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 삼성카드 ; 종가 57400 × 상장주식수 122958891 = 시가총액 7057840343400)",금융
삼성카드,029780,2010Q3,2010-09-30,분기말 시가총액,7057840343400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 삼성카드 ; 종가 57400 × 상장주식수 122958891 = 시가총액 7057840343400)",금융
삼성카드,029780,2010Q4,2010-12-31,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융
삼성카드,029780,2010Q4,2010-12-31,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융
삼성카드,029780,2010Q4,2010-12-31,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융
삼성카드,029780,2010Q4,2010-12-31,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융
삼성카드,029780,2010Q4,2010-12-31,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융
삼성카드,029780,2010Q4,2010-12-31,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융
삼성카드,029780,2010Q4,2010-12-31,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융
삼성카드,029780,2010Q4,2010-12-31,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융
삼성카드,029780,2010Q4,2010-12-31,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융
삼성카드,029780,2010Q4,2010-12-31,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융
삼성카드,029780,2010Q4,2010-12-30,분기말 종가,63000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 삼성카드 ; 종가 63000 × 상장주식수 122958891 = 시가총액 7746410133000)",금융
삼성카드,029780,2010Q4,2010-12-30,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 삼성카드 ; 종가 63000 × 상장주식수 122958891 = 시가총액 7746410133000)",금융
삼성카드,029780,2010Q4,2010-12-30,분기말 시가총액,7746410133000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 삼성카드 ; 종가 63000 × 상장주식수 122958891 = 시가총액 7746410133000)",금융
삼성카드,029780,2011Q1,2011-03-31,분기말 자산총계,14673834078363,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융
삼성카드,029780,2011Q1,2011-03-31,분기말 부채총계,8576072379546,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융
삼성카드,029780,2011Q1,2011-03-31,분기말 총자본(자기자본),6097761698817,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융
삼성카드,029780,2011Q1,2011-03-31,분기별 영업수익,818465650895,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융
삼성카드,029780,2011Q1,2011-03-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융
삼성카드,029780,2011Q1,2011-03-31,분기별 당기순이익(지배),101930515221,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융
삼성카드,029780,2011Q1,2011-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융
삼성카드,029780,2011Q1,2011-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융
삼성카드,029780,2011Q1,2011-03-31,분기별 영업활동현금흐름,16181328520,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융
삼성카드,029780,2011Q1,2011-03-31,분기말 지배지분 자본,6097761698817,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융
삼성카드,029780,2011Q1,2011-03-31,분기말 종가,55500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 삼성카드 ; 종가 55500 × 상장주식수 122958891 = 시가총액 6824218450500)",금융
삼성카드,029780,2011Q1,2011-03-31,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 삼성카드 ; 종가 55500 × 상장주식수 122958891 = 시가총액 6824218450500)",금융
삼성카드,029780,2011Q1,2011-03-31,분기말 시가총액,6824218450500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 삼성카드 ; 종가 55500 × 상장주식수 122958891 = 시가총액 6824218450500)",금융
삼성카드,029780,2011Q2,2011-06-30,분기말 자산총계,15268265574522,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융
삼성카드,029780,2011Q2,2011-06-30,분기말 부채총계,9036595475644,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융
삼성카드,029780,2011Q2,2011-06-30,분기말 총자본(자기자본),6231670098878,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융
삼성카드,029780,2011Q2,2011-06-30,분기별 영업수익,798709257138,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융
삼성카드,029780,2011Q2,2011-06-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융
삼성카드,029780,2011Q2,2011-06-30,분기별 당기순이익(지배),111004367547,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융
삼성카드,029780,2011Q2,2011-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융
삼성카드,029780,2011Q2,2011-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융
삼성카드,029780,2011Q2,2011-06-30,분기별 영업활동현금흐름,-382953067411,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융
삼성카드,029780,2011Q2,2011-06-30,분기말 지배지분 자본,6231670098878,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융
삼성카드,029780,2011Q2,2011-06-30,분기말 종가,57800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 삼성카드 ; 종가 57800 × 상장주식수 122958891 = 시가총액 7107023899800)",금융
삼성카드,029780,2011Q2,2011-06-30,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 삼성카드 ; 종가 57800 × 상장주식수 122958891 = 시가총액 7107023899800)",금융
삼성카드,029780,2011Q2,2011-06-30,분기말 시가총액,7107023899800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 삼성카드 ; 종가 57800 × 상장주식수 122958891 = 시가총액 7107023899800)",금융
삼성카드,029780,2011Q3,2011-09-30,분기말 자산총계,15713296573033,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q3,2011-09-30,분기말 부채총계,9495267690730,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q3,2011-09-30,분기말 총자본(자기자본),6218028882303,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q3,2011-09-30,분기별 영업수익,941558664449,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q3,2011-09-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q3,2011-09-30,분기별 당기순이익(지배),81170684664,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q3,2011-09-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q3,2011-09-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q3,2011-09-30,분기별 영업활동현금흐름,-196573167671,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융
삼성카드,029780,2011Q3,2011-09-30,분기말 지배지분 자본,6218028882303,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q3,2011-09-30,분기말 종가,42400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 삼성카드 ; 종가 42400 × 상장주식수 122958891 = 시가총액 5213456978400)",금융
삼성카드,029780,2011Q3,2011-09-30,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 삼성카드 ; 종가 42400 × 상장주식수 122958891 = 시가총액 5213456978400)",금융
삼성카드,029780,2011Q3,2011-09-30,분기말 시가총액,5213456978400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 삼성카드 ; 종가 42400 × 상장주식수 122958891 = 시가총액 5213456978400)",금융
삼성카드,029780,2011Q4,2011-12-31,분기말 자산총계,16135253273088,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411,금융
삼성카드,029780,2011Q4,2011-12-31,분기말 부채총계,10003851096275,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411,금융
삼성카드,029780,2011Q4,2011-12-31,분기말 총자본(자기자본),6131402176813,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411,금융
삼성카드,029780,2011Q4,2011-12-31,분기별 영업수익,756045496167,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q4,2011-12-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q4,2011-12-31,분기별 당기순이익(지배),81061793337,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q4,2011-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q4,2011-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q4,2011-12-31,분기별 영업활동현금흐름,-670848231517,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융
삼성카드,029780,2011Q4,2011-12-31,분기말 지배지분 자본,6131402176813,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411,금융
삼성카드,029780,2011Q4,2011-12-29,분기말 종가,38900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 삼성카드 ; 종가 38900 × 상장주식수 122958891 = 시가총액 4783100859900)",금융
삼성카드,029780,2011Q4,2011-12-29,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 삼성카드 ; 종가 38900 × 상장주식수 122958891 = 시가총액 4783100859900)",금융
삼성카드,029780,2011Q4,2011-12-29,분기말 시가총액,4783100859900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 삼성카드 ; 종가 38900 × 상장주식수 122958891 = 시가총액 4783100859900)",금융
삼성카드,029780,2012Q1,2012-03-31,분기말 자산총계,14932453632562,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융
삼성카드,029780,2012Q1,2012-03-31,분기말 부채총계,8846963077927,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융
삼성카드,029780,2012Q1,2012-03-31,분기말 총자본(자기자본),6085490554635,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융
삼성카드,029780,2012Q1,2012-03-31,분기별 영업수익,1370904899697,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융
삼성카드,029780,2012Q1,2012-03-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융
삼성카드,029780,2012Q1,2012-03-31,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융
삼성카드,029780,2012Q1,2012-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융
삼성카드,029780,2012Q1,2012-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융
삼성카드,029780,2012Q1,2012-03-31,분기별 영업활동현금흐름,360135496639,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융
삼성카드,029780,2012Q1,2012-03-31,분기말 지배지분 자본,6085490554635,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융
삼성카드,029780,2012Q1,2012-03-30,분기말 종가,39450,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 삼성카드 ; 종가 39450 × 상장주식수 122958891 = 시가총액 4850728249950)",금융
